ticket_id,ticket_text,category,environment,env_criticality,escalation_count,sla_breach_risk,repeat_incident,response_time_min,affected_users,priority
INC100304,File Storage experiencing intermittent in network layer,Network,Staging,2,2,0.63,1,50,176,P2
INC100305,Auth Service experiencing low impact in storage layer,Storage,DR,3,1,0.3,1,79,21,P3
INC100306,Database Cluster experiencing non-critical in security layer,Security,Production,4,1,0.14,0,218,9,P3
INC100307,Web Portal experiencing warning in application layer,Application,Production,4,1,0.28,0,105,54,P3
INC100308,API Gateway experiencing delay in network layer,Network,Development,1,1,0.26,0,80,38,P3
INC100309,File Storage experiencing minor issue in database layer,Database,Production,4,0,0.15,0,105,45,P3
INC100310,Web Portal experiencing inquiry in application layer,Application,DR,3,0,0.07,0,420,0,P4
INC100311,Payment Gateway experiencing degraded in network layer,Network,Staging,2,1,0.57,0,17,516,P2
INC100312,Auth Service experiencing intermittent in network layer,Network,Production,4,2,0.61,0,58,98,P2
INC100313,File Storage experiencing outage in database layer,Database,Staging,2,4,0.84,1,14,2929,P1
INC100314,Auth Service experiencing degraded in storage layer,Storage,DR,3,1,0.44,0,48,232,P2
INC100315,API Gateway experiencing enhancement in database layer,Database,Production,4,0,0.02,0,105,4,P4
INC100316,Web Portal experiencing single user in database layer,Database,DR,3,0,0.19,0,190,45,P3
INC100317,Database Cluster experiencing warning in application layer,Application,DR,3,0,0.1,1,204,23,P3
INC100318,Payment Gateway experiencing down in application layer,Application,DR,3,6,0.82,1,2,2274,P1
INC100319,Auth Service experiencing workaround available in network layer,Network,DR,3,1,0.21,1,31,29,P3
INC100320,Payment Gateway experiencing non-critical in database layer,Database,Staging,2,1,0.14,0,32,20,P3
INC100321,VPN experiencing non-critical in application layer,Application,Production,4,1,0.45,1,198,12,P3
INC100322,Database Cluster experiencing some users affected in storage layer,Storage,Production,4,2,0.6,0,32,457,P2
INC100323,VPN experiencing non-critical in storage layer,Storage,DR,3,1,0.24,0,102,53,P3
INC100324,Payment Gateway experiencing no impact in security layer,Security,Staging,2,0,0.12,0,215,3,P4
INC100325,Reporting experiencing request in database layer,Database,Development,1,0,0.11,0,476,1,P4
INC100326,Database Cluster experiencing failover in security layer,Security,Production,4,1,0.52,0,38,251,P2
INC100327,Auth Service experiencing warning in database layer,Database,DR,3,1,0.4,0,205,52,P3
INC100328,File Storage experiencing warning in network layer,Network,Staging,2,0,0.44,0,117,59,P3
INC100329,VPN experiencing non-critical in security layer,Security,Production,4,1,0.24,0,35,59,P3
INC100330,Database Cluster experiencing slow in application layer,Application,Production,4,1,0.53,0,44,136,P2
INC100331,Reporting experiencing warning in security layer,Security,Staging,2,0,0.2,1,174,45,P3
INC100332,Database Cluster experiencing documentation in security layer,Security,Staging,2,0,0.07,0,456,1,P4
INC100333,Email Service experiencing intermittent in database layer,Database,Production,4,3,0.51,0,58,390,P2
INC100334,Email Service experiencing partial outage in storage layer,Storage,DR,3,3,0.46,1,44,160,P2
INC100335,Auth Service experiencing enhancement in database layer,Database,DR,3,0,0.13,0,163,0,P4
INC100336,Email Service experiencing documentation in storage layer,Storage,Development,1,0,0.02,0,64,0,P4
INC100337,Database Cluster experiencing delay in database layer,Database,Staging,2,0,0.22,0,178,54,P3
INC100338,Auth Service experiencing no impact in storage layer,Storage,DR,3,0,0.04,0,105,1,P4
INC100339,API Gateway experiencing inquiry in database layer,Database,Production,4,0,0.15,0,295,3,P4
INC100340,File Storage experiencing request in application layer,Application,Development,1,0,0.08,0,275,2,P4
INC100341,Payment Gateway experiencing warning in database layer,Database,Production,4,0,0.41,0,121,51,P3
INC100342,Email Service experiencing single user in security layer,Security,Development,1,0,0.17,0,145,45,P3
INC100343,Web Portal experiencing non-critical in network layer,Network,Production,4,0,0.41,0,42,47,P3
INC100344,VPN experiencing single user in application layer,Application,Development,1,1,0.35,0,71,21,P3
INC100345,Web Portal experiencing non-critical in network layer,Network,Staging,2,1,0.29,1,192,19,P3
INC100346,Web Portal experiencing errors increasing in network layer,Network,Staging,2,2,0.41,1,34,598,P2
INC100347,Web Portal experiencing single user in storage layer,Storage,Production,4,1,0.33,1,193,35,P3
INC100348,Payment Gateway experiencing low impact in network layer,Network,DR,3,1,0.24,0,131,11,P3
INC100349,Payment Gateway experiencing some users affected in security layer,Security,Development,1,1,0.44,1,11,424,P2
INC100350,Payment Gateway experiencing inquiry in security layer,Security,DR,3,0,0.11,0,243,3,P4
INC100351,VPN experiencing documentation in database layer,Database,Development,1,0,0.09,0,354,0,P4
INC100352,Database Cluster experiencing non-critical in storage layer,Storage,Staging,2,0,0.25,1,60,17,P3
INC100353,File Storage experiencing low impact in application layer,Application,DR,3,1,0.32,0,207,28,P3
INC100354,Email Service experiencing failover in security layer,Security,Production,4,2,0.54,0,43,403,P2
INC100355,Auth Service experiencing minor issue in security layer,Security,Production,4,0,0.1,0,183,18,P3
INC100356,Email Service experiencing failover in network layer,Network,Staging,2,2,0.56,0,53,206,P2
INC100357,API Gateway experiencing question in network layer,Network,Production,4,0,0.13,0,159,1,P4
INC100358,Auth Service experiencing request in database layer,Database,Production,4,0,0.06,0,238,4,P4
INC100359,Auth Service experiencing partial outage in application layer,Application,Development,1,3,0.7,1,56,72,P2
INC100360,Database Cluster experiencing degraded in storage layer,Storage,Development,1,3,0.73,1,39,582,P2
INC100361,Database Cluster experiencing delay in security layer,Security,Development,1,0,0.23,1,57,41,P3
INC100362,API Gateway experiencing workaround available in application layer,Application,DR,3,0,0.12,1,239,37,P3
INC100363,Reporting experiencing question in application layer,Application,Development,1,0,0.13,0,369,0,P4
INC100364,Payment Gateway experiencing question in storage layer,Storage,Development,1,0,0.02,0,322,3,P4
INC100365,Database Cluster experiencing workaround available in security layer,Security,DR,3,1,0.26,0,50,43,P3
INC100366,VPN experiencing low impact in network layer,Network,Production,4,1,0.29,0,103,46,P3
INC100367,VPN experiencing degraded in application layer,Application,Staging,2,2,0.54,0,56,66,P2
INC100368,Reporting experiencing how to in storage layer,Storage,DR,3,0,0.01,0,405,0,P4
INC100369,Web Portal experiencing partial outage in network layer,Network,DR,3,2,0.7,1,51,224,P2
INC100370,VPN experiencing low priority in storage layer,Storage,Staging,2,0,0.0,0,212,0,P4
INC100371,Reporting experiencing low impact in security layer,Security,Development,1,1,0.1,0,234,7,P3
INC100372,Web Portal experiencing question in network layer,Network,Development,1,0,0.09,0,104,2,P4
INC100373,Reporting experiencing some users affected in storage layer,Storage,Development,1,2,0.61,0,32,267,P2
INC100374,Email Service experiencing single user in network layer,Network,DR,3,1,0.45,0,172,32,P3
INC100375,Email Service experiencing security incident in network layer,Network,Production,4,4,0.95,1,3,960,P1
INC100376,Auth Service experiencing question in security layer,Security,DR,3,0,0.14,0,161,3,P4
INC100377,Payment Gateway experiencing delay in network layer,Network,Development,1,0,0.43,0,134,11,P3
INC100378,VPN experiencing down in application layer,Application,Production,4,7,0.98,1,6,4145,P1
INC100379,API Gateway experiencing request in application layer,Application,Staging,2,0,0.13,0,67,3,P4
INC100380,Auth Service experiencing no impact in network layer,Network,DR,3,0,0.15,0,109,2,P4
INC100381,File Storage experiencing non-critical in network layer,Network,DR,3,1,0.45,1,119,57,P3
INC100382,Payment Gateway experiencing intermittent in network layer,Network,Production,4,3,0.43,1,35,439,P2
INC100383,Payment Gateway experiencing degraded in storage layer,Storage,Development,1,3,0.54,1,43,296,P2
INC100384,Auth Service experiencing non-critical in security layer,Security,Staging,2,0,0.37,1,115,29,P3
INC100385,File Storage experiencing single user in storage layer,Storage,Production,4,1,0.42,0,200,21,P3
INC100386,Email Service experiencing failover in application layer,Application,DR,3,3,0.49,0,38,500,P2
INC100387,File Storage experiencing question in application layer,Application,Production,4,0,0.02,0,306,2,P4
INC100388,Email Service experiencing question in network layer,Network,Production,4,0,0.1,0,463,4,P4
INC100389,Email Service experiencing outage in network layer,Network,Development,1,4,1.0,1,5,3662,P1
INC100390,Auth Service experiencing delay in application layer,Application,Production,4,1,0.42,0,39,59,P3
INC100391,Auth Service experiencing degraded in storage layer,Storage,Production,4,2,0.7,0,38,305,P2
INC100392,API Gateway experiencing workaround available in storage layer,Storage,Development,1,1,0.39,0,228,47,P3
INC100393,Database Cluster experiencing request in storage layer,Storage,Staging,2,0,0.12,0,421,3,P4
INC100394,Web Portal experiencing warning in storage layer,Storage,DR,3,1,0.22,1,185,46,P3
INC100395,API Gateway experiencing data loss in application layer,Application,DR,3,3,0.82,1,8,4107,P1
INC100396,Payment Gateway experiencing warning in database layer,Database,DR,3,0,0.29,0,52,45,P3
INC100397,Reporting experiencing security incident in storage layer,Storage,Staging,2,7,0.82,1,5,4396,P1
INC100398,File Storage experiencing enhancement in storage layer,Storage,Development,1,0,0.13,0,401,3,P4
INC100399,File Storage experiencing low priority in database layer,Database,Staging,2,0,0.06,0,456,1,P4
INC100400,Reporting experiencing failover in storage layer,Storage,Staging,2,3,0.5,0,57,428,P2
INC100401,VPN experiencing documentation in storage layer,Storage,DR,3,0,0.02,0,331,2,P4
INC100402,Payment Gateway experiencing minor issue in application layer,Application,Staging,2,1,0.3,1,39,22,P3
INC100403,Reporting experiencing intermittent in security layer,Security,DR,3,1,0.6,1,34,130,P2
INC100404,Web Portal experiencing low priority in application layer,Application,DR,3,0,0.11,0,438,0,P4
INC100405,Reporting experiencing degraded in storage layer,Storage,Staging,2,2,0.68,0,22,311,P2
INC100406,Auth Service experiencing minor issue in database layer,Database,Production,4,0,0.35,0,212,1,P3
INC100407,File Storage experiencing slow in security layer,Security,Staging,2,1,0.41,1,49,127,P2
INC100408,Email Service experiencing workaround available in application layer,Application,Staging,2,1,0.35,1,150,33,P3
INC100409,Auth Service experiencing documentation in storage layer,Storage,Development,1,0,0.11,0,449,4,P4
INC100410,API Gateway experiencing how to in database layer,Database,Staging,2,0,0.03,0,102,1,P4
INC100411,Email Service experiencing inquiry in security layer,Security,Development,1,0,0.13,0,430,0,P4
INC100412,Payment Gateway experiencing no impact in database layer,Database,Development,1,0,0.15,0,238,1,P4
INC100413,Auth Service experiencing degraded in security layer,Security,DR,3,2,0.54,0,21,450,P2
INC100414,Database Cluster experiencing request in network layer,Network,Production,4,0,0.04,0,92,1,P4
INC100415,Payment Gateway experiencing low impact in storage layer,Storage,Development,1,0,0.23,1,113,54,P3
INC100416,VPN experiencing single user in database layer,Database,Development,1,1,0.45,0,92,10,P3
INC100417,Auth Service experiencing inquiry in application layer,Application,DR,3,0,0.15,0,384,3,P4
INC100418,File Storage experiencing warning in application layer,Application,Production,4,0,0.22,0,160,10,P3
INC100419,Web Portal experiencing delay in application layer,Application,Development,1,1,0.44,0,68,27,P3
INC100420,Reporting experiencing production down in security layer,Security,Staging,2,6,0.88,1,2,3349,P1
INC100421,Reporting experiencing warning in database layer,Database,Staging,2,1,0.31,0,129,59,P3
INC100422,Auth Service experiencing non-critical in security layer,Security,Production,4,1,0.26,0,88,22,P3
INC100423,Web Portal experiencing request in database layer,Database,Production,4,0,0.09,0,473,0,P4
INC100424,File Storage experiencing all users affected in network layer,Network,Production,4,3,0.86,1,10,3991,P1
INC100425,VPN experiencing low impact in application layer,Application,Staging,2,0,0.27,1,207,35,P3
INC100426,File Storage experiencing documentation in network layer,Network,Production,4,0,0.08,0,470,1,P4
INC100427,Reporting experiencing question in network layer,Network,DR,3,0,0.04,0,271,4,P4
INC100428,Email Service experiencing breach in storage layer,Storage,Production,4,3,0.76,0,2,2750,P1
INC100429,Auth Service experiencing non-critical in application layer,Application,Development,1,1,0.13,1,167,18,P3
INC100430,Web Portal experiencing request in security layer,Security,Development,1,0,0.06,0,417,0,P4
INC100431,Auth Service experiencing degraded in database layer,Database,Development,1,1,0.6,1,58,598,P2
INC100432,Database Cluster experiencing delay in database layer,Database,DR,3,0,0.41,0,197,36,P3
INC100433,Payment Gateway experiencing delay in storage layer,Storage,Development,1,0,0.2,0,214,13,P3
INC100434,VPN experiencing failover in storage layer,Storage,DR,3,3,0.5,1,47,170,P2
